Id,Label,movies_credited,degree,weighted_degree
Adriane Lenox,Adriane Lenox,1,2,2
Norah Jones,Norah Jones,1,2,2
George DiCenzo,George DiCenzo,1,2,2
Sergej Trifunovic,Sergej Trifunovic,1,2,2
Karen Mok,Karen Mok,1,2,2
Anna Vareschi,Anna Vareschi,1,2,2
Cheryl Tiegs,Cheryl Tiegs,1,2,2
Michel Serrault,Michel Serrault,1,2,2
Claire Foy,Claire Foy,1,2,2
Haluk Bilginer,Haluk Bilginer,1,2,2
Numan Acar,Numan Acar,1,2,2
Aitana Sánchez-Gijón,Aitana Sánchez-Gijón,1,2,2
Romane Bohringer,Romane Bohringer,2,4,4
Lubna Azabal,Lubna Azabal,2,4,4
Kip Pardue,Kip Pardue,3,6,6
Larry Fessenden,Larry Fessenden,2,4,4
Danny Dyer,Danny Dyer,5,10,10
Laura Harris,Laura Harris,2,4,4
Dulé Hill,Dulé Hill,2,4,4
Kerry Cahill,Kerry Cahill,1,2,2
Lee Norris,Lee Norris,1,2,2
Andrés Montiel,Andrés Montiel,1,2,2
Jorge Luis Moreno,Jorge Luis Moreno,1,2,2
William Miller,William Miller,1,2,2
Jared Gilman,Jared Gilman,1,2,2
Harvey Weinstein,Harvey Weinstein,2,4,4
Sandra Echeverría,Sandra Echeverría,1,2,2
Nicholas Hamilton,Nicholas Hamilton,1,2,2
Reef Ireland,Reef Ireland,1,2,2
Sean Keenan,Sean Keenan,1,2,2
Glenn Plummer,Glenn Plummer,2,4,4
Drew Fuller,Drew Fuller,2,4,4
Drew Waters,Drew Waters,3,6,6
Danny Sapani,Danny Sapani,1,2,2
Leonor Watling,Leonor Watling,1,2,2
Adrienne Pickering,Adrienne Pickering,1,2,2
Damian Walshe-Howling,Damian Walshe-Howling,1,2,2
Gyton Grantley,Gyton Grantley,2,4,4
Adrian Holmes,Adrian Holmes,1,2,2
Craig Fairbrass,Craig Fairbrass,1,2,2
Teryl Rothery,Teryl Rothery,1,2,2
Chase Armitage,Chase Armitage,1,2,2
Mishael Morgan,Mishael Morgan,1,2,2
Shane Pollard,Shane Pollard,1,2,2
Michael McElhatton,Michael McElhatton,3,6,6
Amanda Troop,Amanda Troop,1,2,2
Veronica Ferres,Veronica Ferres,1,2,2
Charlotte Bøving,Charlotte Bøving,1,2,2
Sigríður María Egilsdóttir,Sigríður María Egilsdóttir,1,2,2
Sendhil Ramamurthy,Sendhil Ramamurthy,2,4,4
Shabana Azmi,Shabana Azmi,1,2,2
Jesse Moss,Jesse Moss,1,2,2
John Light,John Light,1,2,2
Luke Perry,Luke Perry,3,6,6
Dal-su Oh,Dal-su Oh,1,2,2
Enrique Murciano,Enrique Murciano,1,2,2
Victor Rivers,Victor Rivers,1,2,2
Akon,Akon,2,4,4
Burt Kwouk,Burt Kwouk,2,4,4
Emmanuelle Riva,Emmanuelle Riva,1,2,2
Jean-Louis Trintignant,Jean-Louis Trintignant,2,4,4
Jesse Garcia,Jesse Garcia,2,4,4
Spencer Tracy,Spencer Tracy,4,8,8
Antonio de la Torre,Antonio de la Torre,1,2,2
Carmen Maura,Carmen Maura,1,2,2
Don Francks,Don Francks,1,2,2
John Vernon,John Vernon,2,4,4
Jizelle Jade,Jizelle Jade,1,2,2
Luisa D'Oliveira,Luisa D'Oliveira,1,2,2
Michaela McManus,Michaela McManus,1,2,2
Bárbara Mori,Bárbara Mori,1,2,2
Steven Michael Quezada,Steven Michael Quezada,2,4,4
Luke Ford,Luke Ford,2,4,4
Katrina Kaif,Katrina Kaif,2,4,4
Vic Waghorn,Vic Waghorn,1,2,2
Bolaji Badejo,Bolaji Badejo,1,2,2
Edwin Neal,Edwin Neal,2,2,4
Marilyn Burns,Marilyn Burns,2,2,4
Rosalind Harris,Rosalind Harris,1,2,2
Earl Cameron,Earl Cameron,1,2,2
Parker Bagley,Parker Bagley,1,2,2
Shanley Caswell,Shanley Caswell,2,4,4
Alessandro Preziosi,Alessandro Preziosi,1,2,2
Lunetta Savino,Lunetta Savino,1,2,2
Jarrod Bunch,Jarrod Bunch,1,2,2
Alex Vincent,Alex Vincent,1,2,2
Catherine Hicks,Catherine Hicks,1,2,2
Dinah Manoff,Dinah Manoff,1,2,2
Bill Clinton,Bill Clinton,3,5,6
Tucker Albrizzi,Tucker Albrizzi,1,2,2
Roberta Valderrama,Roberta Valderrama,1,2,2
Denholm Elliott,Denholm Elliott,4,7,8
Don Ameche,Don Ameche,2,4,4
Ralph Bellamy,Ralph Bellamy,1,2,2
Patrick Cranshaw,Patrick Cranshaw,1,2,2
Danny Webb,Danny Webb,2,4,4
Gbenga Akinnagbe,Gbenga Akinnagbe,1,2,2
Dylan Kussman,Dylan Kussman,1,2,2
Kristin Lehman,Kristin Lehman,1,2,2
Nicky Katt,Nicky Katt,2,4,4
Chris Young,Chris Young,1,2,2
Hunter Tylo,Hunter Tylo,1,2,2
Katherine Kelly Lang,Katherine Kelly Lang,1,2,2
Ronn Moss,Ronn Moss,1,2,2
John Carradine,John Carradine,3,6,6
Robert Urich,Robert Urich,1,2,2
Carly Schroeder,Carly Schroeder,2,4,4
Janet McTeer,Janet McTeer,2,4,4
Jun Kunimura,Jun Kunimura,1,2,2
Jung-min Hwang,Jung-min Hwang,1,2,2
Woo-hee Chun,Woo-hee Chun,1,2,2
Heather Morris,Heather Morris,2,4,4
Kevin McHale,Kevin McHale,1,2,2
Chatchai Plengpanich,Chatchai Plengpanich,1,2,2
Mai Charoenpura,Mai Charoenpura,1,2,2
Julie Engelbrecht,Julie Engelbrecht,1,2,2
Lionel Abelanski,Lionel Abelanski,1,2,2
Gary McDonald,Gary McDonald,1,2,2
Q'orianka Kilcher,Q'orianka Kilcher,2,4,4
Jacqueline McKenzie,Jacqueline McKenzie,1,2,2
Peter Callan,Peter Callan,1,2,2
Vince Colosimo,Vince Colosimo,1,2,2
Lars Mikkelsen,Lars Mikkelsen,1,2,2
Thure Lindhardt,Thure Lindhardt,2,4,4
Perrey Reeves,Perrey Reeves,1,2,2
John Henshaw,John Henshaw,1,2,2
Ronit Elkabetz,Ronit Elkabetz,1,2,2
Émilie Dequenne,Émilie Dequenne,1,2,2
David Gulpilil,David Gulpilil,2,4,4
Steven Waddington,Steven Waddington,1,2,2
Harrison Gilbertson,Harrison Gilbertson,1,2,2
Steve Le Marquand,Steve Le Marquand,1,2,2
Maïwenn,Maïwenn,2,4,4
James Arnold Taylor,James Arnold Taylor,1,2,2
Celina Jade,Celina Jade,1,2,2
Debrianna Mansini,Debrianna Mansini,1,2,2
Alan Bates,Alan Bates,1,2,2
Frederic Forrest,Frederic Forrest,1,2,2
David Hemmings,David Hemmings,1,2,2
Milo O'Shea,Milo O'Shea,1,2,2
Bjørn Sundquist,Bjørn Sundquist,2,4,4
Louisa Milwood-Haigh,Louisa Milwood-Haigh,1,2,2
Stian Smestad,Stian Smestad,1,2,2
Molly Hagan,Molly Hagan,1,2,2
Max Beesley,Max Beesley,1,2,2
Valarie Pettiford,Valarie Pettiford,1,2,2
Brad James,Brad James,1,2,2
Sung-kee Ahn,Sung-kee Ahn,1,2,2
Yu-mi Jeong,Yu-mi Jeong,1,2,2
Samuel Roukin,Samuel Roukin,1,2,2
Christopher B. Duncan,Christopher B. Duncan,1,2,2
Jimmy Shergill,Jimmy Shergill,3,6,6
Robert Redford,Robert Redford,1,0,0
Casey Siemaszko,Casey Siemaszko,2,4,4
Vanessa Martinez,Vanessa Martinez,1,2,2
Clive Standen,Clive Standen,1,2,2
Martin Lucey,Martin Lucey,1,2,2
Orla Fitzgerald,Orla Fitzgerald,1,2,2
Padraic Delaney,Padraic Delaney,1,2,2
Aditya Roy Kapoor,Aditya Roy Kapoor,1,2,2
Madhuri Dixit,Madhuri Dixit,1,2,2
Ranbir Kapoor,Ranbir Kapoor,2,4,4
Deborah Kerr,Deborah Kerr,2,4,4
Peter Ustinov,Peter Ustinov,3,6,6
Robert Taylor,Robert Taylor,1,2,2
Bergüzar Korel,Bergüzar Korel,1,2,2
Ghassan Massoud,Ghassan Massoud,1,2,2
Necati Sasmaz,Necati Sasmaz,1,2,2
Jim Henson,Jim Henson,1,2,2
James Huang,James Huang,1,2,2
Lindsay Price,Lindsay Price,1,2,2
Angela Cartwright,Angela Cartwright,1,2,2
Eleanor Parker,Eleanor Parker,1,2,2
Nicholas Hammond,Nicholas Hammond,1,2,2
Howard Morris,Howard Morris,1,2,2
Patrick Cronin,Patrick Cronin,1,2,2
Jill Talley,Jill Talley,1,2,2
Steven Christopher Parker,Steven Christopher Parker,1,2,2
Frances Lee McCain,Frances Lee McCain,1,2,2
David Schneider,David Schneider,1,2,2
Megan Burns,Megan Burns,1,2,2
Noah Huntley,Noah Huntley,1,2,2
Jennifer Freeman,Jennifer Freeman,1,2,2
Marques Houston,Marques Houston,1,2,2
Steve Harvey,Steve Harvey,2,4,4
Daisy Betts,Daisy Betts,1,2,2
David Denman,David Denman,1,2,2
James Kyson,James Kyson,2,4,4
Josh Pais,Josh Pais,2,4,4
Lola Glaudini,Lola Glaudini,1,2,2
Mackenzie Davis,Mackenzie Davis,1,2,2
Justin Hall,Justin Hall,1,2,2
Natalie Stephany Aguilar,Natalie Stephany Aguilar,1,2,2
Tina Gilton,Tina Gilton,1,2,2
George Lazenby,George Lazenby,1,2,2
Telly Savalas,Telly Savalas,1,2,2
Jeff Marlow,Jeff Marlow,1,2,2
Nick Wechsler,Nick Wechsler,1,2,2
Heather Langenkamp,Heather Langenkamp,2,4,4
Tracy Middendorf,Tracy Middendorf,1,2,2
Keri Lynn Pratt,Keri Lynn Pratt,2,4,4
Sean Michael Afable,Sean Michael Afable,2,4,4
Richard Howland,Richard Howland,1,2,2
Sarain Boylan,Sarain Boylan,1,2,2
Diego Velazquez,Diego Velazquez,1,2,2
Omar Metwally,Omar Metwally,1,2,2
Christopher Nicholas Smith,Christopher Nicholas Smith,2,4,4
Michaela Watkins,Michaela Watkins,1,2,2
Fred Armisen,Fred Armisen,2,4,4
Samuel West,Samuel West,2,4,4
David Thewlis,David Thewlis,1,2,2
Emmanuelle Béart,Emmanuelle Béart,1,2,2
Vernee Watson,Vernee Watson,1,2,2
Kevin Rahm,Kevin Rahm,1,2,2
Robbie Kay,Robbie Kay,1,2,2
Gina McKee,Gina McKee,2,4,4
Amy Locane,Amy Locane,1,2,2
Laurel Holloman,Laurel Holloman,2,4,4
Marina Sirtis,Marina Sirtis,1,2,2
Evan McGuire,Evan McGuire,1,2,2
Mick Lally,Mick Lally,1,2,2
Sean Lennon,Sean Lennon,1,2,2
Karen Pittman,Karen Pittman,1,2,2
Mary Catherine Garrison,Mary Catherine Garrison,1,2,2
Alexa Havins,Alexa Havins,1,2,2
Tony Devon,Tony Devon,2,4,4
Alexia Fast,Alexia Fast,1,2,2
Kesun Loder,Kesun Loder,1,2,2
Larry Drake,Larry Drake,1,2,2
Chris Owen,Chris Owen,1,2,2
Ian Tracey,Ian Tracey,1,2,2
William Shimell,William Shimell,1,2,2
Zen McGrath,Zen McGrath,1,2,2
Mitsuo Iwata,Mitsuo Iwata,1,2,2
Takeshi Kusao,Takeshi Kusao,1,2,2
Tesshô Genda,Tesshô Genda,1,2,2
Julie LeBreton,Julie LeBreton,1,2,2
Roy Dupuis,Roy Dupuis,1,2,2
Rachel Ann Mullins,Rachel Ann Mullins,1,2,2
Jack Kao,Jack Kao,2,4,4
Leehom Wang,Leehom Wang,1,2,2
Ruby Lin,Ruby Lin,1,2,2
Darren Boyd,Darren Boyd,1,2,2
Lucy Fry,Lucy Fry,2,4,4
Mckenna Grace,Mckenna Grace,1,2,2
Natalie Coughlin,Natalie Coughlin,1,2,2
Jean-Claude Lecas,Jean-Claude Lecas,1,2,2
Kacey Clarke,Kacey Clarke,1,2,2
Mark Wingett,Mark Wingett,2,4,4
Anna Katarina,Anna Katarina,1,2,2
Craig Sheffer,Craig Sheffer,1,2,2
Helena Mattsson,Helena Mattsson,1,2,2
Scott Takeda,Scott Takeda,2,4,4
Jessica Tandy,Jessica Tandy,2,4,4
Patti LuPone,Patti LuPone,2,4,4
Anita Mui,Anita Mui,2,4,4
Françoise Yip,Françoise Yip,1,2,2
Garvin Cross,Garvin Cross,1,2,2
Reda Kateb,Reda Kateb,1,2,2
Ángela Molina,Ángela Molina,1,2,2
Todd Louiso,Todd Louiso,1,2,2
Stanislav Ianevski,Stanislav Ianevski,1,2,2
Ellie Kendrick,Ellie Kendrick,1,2,2
Nastassja Kinski,Nastassja Kinski,1,2,2
Molly Parker,Molly Parker,1,2,2
Richard Bull,Richard Bull,2,4,4
Eric Johnson,Eric Johnson,2,3,4
Roschdy Zem,Roschdy Zem,1,2,2
Natalie Mendoza,Natalie Mendoza,1,2,2
Nathin Butler,Nathin Butler,1,2,2
Razaaq Adoti,Razaaq Adoti,1,2,2
Mary Goggin,Mary Goggin,1,2,2
Saif Ali Khan,Saif Ali Khan,2,4,4
Vic Aviles,Vic Aviles,1,2,2
Danielle Darrieux,Danielle Darrieux,1,2,2
Elyas M'Barek,Elyas M'Barek,1,2,2
Jennifer Ulrich,Jennifer Ulrich,1,2,2
Max Riemelt,Max Riemelt,1,2,2
Charles Baker,Charles Baker,1,2,2
Ayla Kell,Ayla Kell,1,2,2
George Coe,George Coe,1,2,2
Aki Aleong,Aki Aleong,1,2,2
Brahim Achabbakhe,Brahim Achabbakhe,1,2,2
Jill St. John,Jill St. John,1,2,2
Cynthia Rhodes,Cynthia Rhodes,1,2,2
Lee Ving,Lee Ving,1,2,2
Geneviève Lemon,Geneviève Lemon,1,2,2
Ian Mune,Ian Mune,1,2,2
Angus Sampson,Angus Sampson,1,2,2
Emma Caulfield,Emma Caulfield,3,6,6
Clifton James,Clifton James,2,4,4
Cody Linley,Cody Linley,1,2,2
Paulina Gerzon,Paulina Gerzon,1,2,2
Sakina Jaffrey,Sakina Jaffrey,1,2,2
Kwesi Ameyaw,Kwesi Ameyaw,1,2,2
Michael J. Burg,Michael J. Burg,1,2,2
Hervé Villechaize,Hervé Villechaize,1,2,2
Craig Conway,Craig Conway,1,2,2
MyAnna Buring,MyAnna Buring,3,6,6
Shauna Macdonald,Shauna Macdonald,1,2,2
Bob Costas,Bob Costas,1,2,2
Allison Miller,Allison Miller,1,2,2
Vanessa Ray,Vanessa Ray,2,4,4
Mary Tyler Moore,Mary Tyler Moore,1,2,2
Ken Foree,Ken Foree,1,2,2
Rick Fox,Rick Fox,1,2,2
Erin Daniels,Erin Daniels,1,2,2
Matthew McGrory,Matthew McGrory,1,2,2
Bernard Fox,Bernard Fox,1,2,2
Charles Aidman,Charles Aidman,1,2,2
Elizabeth MacRae,Elizabeth MacRae,1,2,2
Fred Melamed,Fred Melamed,1,2,2
Peter Breitmayer,Peter Breitmayer,1,2,2
Darryl Stephens,Darryl Stephens,1,2,2
Teddy Sears,Teddy Sears,1,2,2
Barbara Hershey,Barbara Hershey,5,9,10
Irvin Kershner,Irvin Kershner,1,2,2
George Wendt,George Wendt,1,2,2
Jonathan Brandis,Jonathan Brandis,1,2,2
Anupam Kher,Anupam Kher,6,12,12
Deborah Mailman,Deborah Mailman,2,4,4
Roy Billing,Roy Billing,1,2,2
Lil' Wayne,Lil' Wayne,1,2,2
Alastair Duncan,Alastair Duncan,1,2,2
Michael J. Pollard,Michael J. Pollard,1,2,2
Miriama Smith,Miriama Smith,1,2,2
Nathaniel Lees,Nathaniel Lees,1,2,2
Randy Couture,Randy Couture,1,2,2
Katie Aselton,Katie Aselton,3,6,6
Cheryl Ladd,Cheryl Ladd,2,4,4
Ashley Gerasimovich,Ashley Gerasimovich,1,2,2
Samantha Barks,Samantha Barks,1,2,2
Jennifer Butler,Jennifer Butler,1,2,2
Rick Rossovich,Rick Rossovich,1,2,2
Jack O'Halloran,Jack O'Halloran,1,2,2
Terence Hill,Terence Hill,1,2,2
Valérie Lemercier,Valérie Lemercier,1,2,2
Erin Wasson,Erin Wasson,1,2,2
Nathalie Fay,Nathalie Fay,1,2,2
Derek Wayne Johnson,Derek Wayne Johnson,1,2,2
Susie Abromeit,Susie Abromeit,1,2,2
Richard Graham,Richard Graham,1,2,2
Casey Affleck,Casey Affleck,1,1,1
Eleanor Bron,Eleanor Bron,1,2,2
Leonid Yarmolnik,Leonid Yarmolnik,1,2,2
Valentin Golubenko,Valentin Golubenko,1,2,2
Yuriy Tsurilo,Yuriy Tsurilo,1,2,2
Bob Marley,Bob Marley,1,2,2
David Della Rocco,David Della Rocco,1,2,2
Stephen Au,Stephen Au,1,2,2
Erin Fitzgerald,Erin Fitzgerald,1,2,2
Ivan Okhlobystin,Ivan Okhlobystin,1,2,2
Wendee Lee,Wendee Lee,1,2,2
Cindy Robinson,Cindy Robinson,1,2,2
Debi Derryberry,Debi Derryberry,1,2,2
Kate Higgins,Kate Higgins,1,2,2
Sydney Penny,Sydney Penny,1,2,2
Ben Browder,Ben Browder,1,2,2
Olesya Rulin,Olesya Rulin,2,2,4
Gordon Pinsent,Gordon Pinsent,2,4,4
John Ralston,John Ralston,1,2,2
Justin Edward Seale,Justin Edward Seale,1,2,2
Rex Baker,Rex Baker,1,2,2
Travis Aaron Wade,Travis Aaron Wade,1,2,2
Heike Makatsch,Heike Makatsch,1,2,2
Johanna Wokalek,Johanna Wokalek,1,2,2
Maria Schrader,Maria Schrader,1,2,2
Jason Cerbone,Jason Cerbone,1,2,2
Mark De Alessandro,Mark De Alessandro,1,2,2
Gil Bellows,Gil Bellows,1,2,2
Ahmad Massad,Ahmad Massad,1,2,2
Mélissa Désormeaux-Poulin,Mélissa Désormeaux-Poulin,1,2,2
Giulia Michelini,Giulia Michelini,1,2,2
Laura Morante,Laura Morante,1,2,2
Silvio Muccino,Silvio Muccino,1,2,2
André Ramiro,André Ramiro,1,2,2
Fernanda Machado,Fernanda Machado,1,2,2
Annabelle Wallis,Annabelle Wallis,2,4,4
Gabriel Bateman,Gabriel Bateman,2,4,4
Jessica Mauboy,Jessica Mauboy,1,2,2
Magda Szubanski,Magda Szubanski,1,2,2
John Cothran,John Cothran,1,2,2
Lloyd Avery II,Lloyd Avery II,1,2,2
Na'Blonka Durden,Na'Blonka Durden,1,2,2
Danielle von Zerneck,Danielle von Zerneck,1,2,2
Rosanna DeSoto,Rosanna DeSoto,1,2,2
Len Cariou,Len Cariou,1,2,2
Rita Moreno,Rita Moreno,3,6,6
Sandy Dennis,Sandy Dennis,1,2,2
Jake Cherry,Jake Cherry,1,2,2
Marin Hinkle,Marin Hinkle,1,2,2
David Wayne,David Wayne,2,4,4
Eric Christmas,Eric Christmas,1,2,2
Paula Kelly,Paula Kelly,1,2,2
Juliane Köhler,Juliane Köhler,1,2,2
Matthias Habich,Matthias Habich,1,2,2
Merab Ninidze,Merab Ninidze,1,2,2
Emily Podleski,Emily Podleski,1,2,2
Sara-Marie Maltha,Sara-Marie Maltha,1,2,2
Stellan Skarsgård,Stellan Skarsgård,1,2,2
Chulpan Khamatova,Chulpan Khamatova,1,2,2
Florian Lukas,Florian Lukas,1,2,2
Mark Bazeley,Mark Bazeley,1,2,2
Maurice Roëves,Maurice Roëves,1,2,2
Beverly Randolph,Beverly Randolph,2,2,4
Clu Gulager,Clu Gulager,4,6,8
Linnea Quigley,Linnea Quigley,3,4,6
Fortunato Cerlino,Fortunato Cerlino,1,2,2
Marco D'Amore,Marco D'Amore,1,2,2
Maria Pia Calzone,Maria Pia Calzone,1,2,2
Olivia Newton-John,Olivia Newton-John,1,2,2
Osama bin Laden,Osama bin Laden,1,2,2
Ricky Martin,Ricky Martin,1,2,2
Stevie Wonder,Stevie Wonder,1,2,2
Katharine Ross,Katharine Ross,2,4,4
Kenneth Mars,Kenneth Mars,1,2,2
Ted Cassidy,Ted Cassidy,1,2,2
Ed Wynn,Ed Wynn,1,2,2
Elsa Lanchester,Elsa Lanchester,1,2,2
Glynis Johns,Glynis Johns,1,2,2
George Chakiris,George Chakiris,1,2,2
Rodney Dangerfield,Rodney Dangerfield,1,2,2
Kelly Jo Minter,Kelly Jo Minter,1,2,2
Lisa Wilcox,Lisa Wilcox,1,2,2
Matthew Borlenghi,Matthew Borlenghi,1,2,2
Erik Estrada,Erik Estrada,1,2,2
Ajay Naidu,Ajay Naidu,2,4,4
John D'Leo,John D'Leo,1,2,2
Jennifer Jones,Jennifer Jones,1,2,2
Lillian Gish,Lillian Gish,2,4,4
Tom Atkins,Tom Atkins,2,4,4
Ossie Davis,Ossie Davis,3,6,6
Rachel Blakely,Rachel Blakely,1,2,2
Richard Norton,Richard Norton,1,2,2
John Lynch,John Lynch,1,2,2
David Alan Grier,David Alan Grier,2,4,4
Abby Mukiibi Nkaaga,Abby Mukiibi Nkaaga,1,2,2
Tamara Glynn,Tamara Glynn,1,2,2
Brandon Smith,Brandon Smith,1,2,2
Rick Dial,Rick Dial,1,2,2
Daryl Hannah,Daryl Hannah,1,1,1
Amy Madigan,Amy Madigan,2,4,4
Luis E. Carazo,Luis E. Carazo,1,2,2
Dominik García-Lorido,Dominik García-Lorido,1,2,2
Wale Ojo,Wale Ojo,1,2,2
Annette Badland,Annette Badland,2,4,4
Hugh M. Hefner,Hugh M. Hefner,2,4,4
Raquel Alessi,Raquel Alessi,1,2,2
Windell Middlebrooks,Windell Middlebrooks,1,2,2
Lawrence Gilliard Jr.,Lawrence Gilliard Jr.,2,4,4
Jason Dohring,Jason Dohring,1,2,2
John Cameron Mitchell,John Cameron Mitchell,1,2,2
Miriam Shor,Miriam Shor,1,2,2
Ryan Bollman,Ryan Bollman,1,2,2
Todd Susman,Todd Susman,1,2,2
Alexis Kendra,Alexis Kendra,1,2,2
Monda Scott,Monda Scott,1,2,2
Rachel Alig,Rachel Alig,1,2,2
Lynne Thigpen,Lynne Thigpen,1,2,2
Polly Noonan,Polly Noonan,1,2,2
Frederick Weller,Frederick Weller,1,2,2
L.Q. Jones,L.Q. Jones,2,4,4
Warren Oates,Warren Oates,2,4,4
William Holden,William Holden,3,6,6
Lesley-Anne Down,Lesley-Anne Down,1,2,2
Michael Elphick,Michael Elphick,1,2,2
Pamela Salem,Pamela Salem,1,2,2
Bryan Dick,Bryan Dick,1,2,2
Paul Popplewell,Paul Popplewell,1,2,2
Marc Singer,Marc Singer,1,2,2
Michael Berryman,Michael Berryman,5,10,10
Kendrick Cross,Kendrick Cross,1,2,2
Sammy Nagi Njuguna,Sammy Nagi Njuguna,1,2,2
Mélanie Doutey,Mélanie Doutey,1,2,2
Nathalie Baye,Nathalie Baye,1,2,2
Cara Seymour,Cara Seymour,2,4,4
Ji-hyun Jun,Ji-hyun Jun,1,2,2
Diane Ladd,Diane Ladd,1,2,2
Ritchie Montgomery,Ritchie Montgomery,1,2,2
Peter McNamara,Peter McNamara,2,4,4
Bill Baird,Bill Baird,1,2,2
Noam Chomsky,Noam Chomsky,2,4,4
Pat Buchanan,Pat Buchanan,1,2,2
Catherine Bell,Catherine Bell,1,2,2
Robert Wahlberg,Robert Wahlberg,1,2,2
John Bell,John Bell,1,2,2
Sean Cook,Sean Cook,1,2,2
Blake Ritson,Blake Ritson,1,2,2
Debbie Harry,Debbie Harry,2,4,4
Leslie Carlson,Leslie Carlson,1,2,2
Reiner Schwarz,Reiner Schwarz,1,2,2
Li Jun Li,Li Jun Li,1,2,2
Shawn Parsons,Shawn Parsons,1,2,2
Martijn Lakemeier,Martijn Lakemeier,1,2,2
Tygo Gernandt,Tygo Gernandt,1,2,2
Yorick van Wageningen,Yorick van Wageningen,1,2,2
Michel Simon,Michel Simon,1,2,2
Paul Scofield,Paul Scofield,2,4,4
Trieu Tran,Trieu Tran,1,2,2
Johnny Nguyen,Johnny Nguyen,1,2,2
Nathan Jones,Nathan Jones,1,2,2
Belinda Stewart-Wilson,Belinda Stewart-Wilson,1,2,2
James Buckley,James Buckley,1,2,2
Simon Bird,Simon Bird,1,2,2
Parminder Nagra,Parminder Nagra,1,2,2
Edie Falco,Edie Falco,4,8,8
Eva Marcille,Eva Marcille,1,2,2
Wayne Brady,Wayne Brady,1,2,2
Wesley Jonathan,Wesley Jonathan,3,6,6
Asin,Asin,1,2,2
Johnny Lever,Johnny Lever,1,2,2
Mithun Chakraborty,Mithun Chakraborty,1,2,2
Andrea Ros,Andrea Ros,1,2,2
Jonathan D. Mellor,Jonathan D. Mellor,1,2,2
Pablo Rosso,Pablo Rosso,2,4,4
Alexis Biesiada,Alexis Biesiada,1,2,2
Kayla Jackson,Kayla Jackson,1,2,2
Kayla Raparelli,Kayla Raparelli,1,2,2
Nicholas Bell,Nicholas Bell,1,2,2
Tony Danza,Tony Danza,1,2,2
John Hillerman,John Hillerman,1,2,2
Avery Schreiber,Avery Schreiber,1,2,2
Stephen Macht,Stephen Macht,1,2,2
François Berléand,François Berléand,1,2,2
Gérard Jugnot,Gérard Jugnot,1,2,2
Jean-Baptiste Maunier,Jean-Baptiste Maunier,1,2,2
Claudia Ferri,Claudia Ferri,1,2,2
Luke Kirby,Luke Kirby,1,2,2
Franky G,Franky G,2,4,4
Danny Aiello,Danny Aiello,3,6,6
Jean-Pierre Darroussin,Jean-Pierre Darroussin,1,2,2
Jean-Pierre Léaud,Jean-Pierre Léaud,1,2,2
Kati Outinen,Kati Outinen,1,2,2
Jo Prestia,Jo Prestia,1,2,2
Hitoshi Matsumoto,Hitoshi Matsumoto,1,2,2
Lindsay Kay Hayward,Lindsay Kay Hayward,1,2,2
Shinobu Terajima,Shinobu Terajima,1,2,2
Madhavan,Madhavan,1,2,2
David Dastmalchian,David Dastmalchian,1,2,2
Cree Kelly,Cree Kelly,1,2,2
Mike Eshaq,Mike Eshaq,1,2,2
Ron Silver,Ron Silver,1,2,2
Shane Meadows,Shane Meadows,1,2,2
Aksel Hennie,Aksel Hennie,1,2,2
Julie R. Ølgaard,Julie R. Ølgaard,1,2,2
Synnøve Macody Lund,Synnøve Macody Lund,1,2,2
Adam Butcher,Adam Butcher,1,2,2
Colin Farrell,Colin Farrell,1,2,2
Jessica Chastain,Jessica Chastain,1,2,2
George Voskovec,George Voskovec,1,2,2
Teresa Wright,Teresa Wright,2,4,4
Abhishek Bachchan,Abhishek Bachchan,3,6,6
Prateik,Prateik,1,2,2
Sumalee Montano,Sumalee Montano,1,2,2
Amiah Miller,Amiah Miller,1,2,2
Sprague Grayden,Sprague Grayden,2,4,4
Daren Kagasoff,Daren Kagasoff,1,2,2
Shelley Hennig,Shelley Hennig,2,4,4
Jennifer Rubin,Jennifer Rubin,1,2,2
John Saxon,John Saxon,1,2,2
Eugenio Derbez,Eugenio Derbez,2,4,4
Hugo Stiglitz,Hugo Stiglitz,1,2,2
Jessica Lindsey,Jessica Lindsey,1,2,2
Alisha Boe,Alisha Boe,1,2,2
Brendon Eggertsen,Brendon Eggertsen,1,2,2
Matt Shively,Matt Shively,1,2,2
Victor Mature,Victor Mature,1,2,2
Catherine Schell,Catherine Schell,1,2,2
Paul Lukas,Paul Lukas,2,2,4
Robert J. Wilke,Robert J. Wilke,2,2,4
Gloria Sandoval,Gloria Sandoval,1,2,2
Molly Ephraim,Molly Ephraim,2,4,4
Richard Cabral,Richard Cabral,1,2,2
Jorja Fox,Jorja Fox,1,2,2
Garrett Ryan,Garrett Ryan,1,2,2
James Lafferty,James Lafferty,1,2,2
Brian O'Halloran,Brian O'Halloran,2,3,4
Jamie Draven,Jamie Draven,1,2,2
Helen Martin,Helen Martin,2,4,4
William Schallert,William Schallert,1,2,2
Tom Burlinson,Tom Burlinson,1,2,2
Tony Bonner,Tony Bonner,1,2,2
Alice Playten,Alice Playten,1,2,2
Constance Shulman,Constance Shulman,1,2,2
John Beasley,John Beasley,1,2,2
June Carter Cash,June Carter Cash,1,2,2
Diana Scarwid,Diana Scarwid,2,4,4
Chrystale Wilson,Chrystale Wilson,1,2,2
Monica Calhoun,Monica Calhoun,3,6,6
