actor,degree,strength,n_movies,imdb_mean,imdb_max,votes_mean,votes_max,genre_span,career_span_years,betweenness,eigenvector
Frances Lee McCain,2,2,1,8.1,8.1,271794.0,271794.0,2,0.0,0.0,4.925793196956848e-05
Jennifer Freeman,2,2,1,3.5,3.5,23671.0,23671.0,2,0.0,0.0,7.073541170490848e-05
Marques Houston,2,2,1,3.5,3.5,23671.0,23671.0,2,0.0,0.0,7.073541170490848e-05
Steve Harvey,4,4,2,5.05,6.6,14179.0,23671.0,4,4.0,4.6739346350241294e-05,0.0015855815365715
Daisy Betts,2,2,1,5.2,5.2,26609.0,26609.0,3,0.0,0.0,4.3642100645161896e-05
David Denman,2,2,1,5.2,5.2,26609.0,26609.0,3,0.0,0.0,4.3642100645161896e-05
James Kyson,4,4,2,5.300000000000001,5.4,14752.0,26609.0,3,5.0,4.6739346350241294e-05,0.0009785964995973
Josh Pais,4,4,2,6.1,6.1,39763.0,76791.0,3,16.0,4.6739346350241294e-05,0.0001300746411885
Lola Glaudini,2,2,1,6.1,6.1,76791.0,76791.0,2,0.0,0.0,5.806363092329152e-06
Mackenzie Davis,2,2,1,6.1,6.1,76791.0,76791.0,2,0.0,0.0,5.806363092329152e-06
George Lazenby,2,2,1,6.8,6.8,59941.0,59941.0,3,0.0,0.0,0.0002006364157127
Telly Savalas,2,2,1,6.8,6.8,59941.0,59941.0,3,0.0,0.0,0.0002006364157127
Jeff Marlow,2,2,1,7.1,7.1,5817.0,5817.0,4,,0.0,0.0002912815513444
Nick Wechsler,2,2,1,7.1,7.1,5817.0,5817.0,4,,0.0,0.0002912815513444
Heather Langenkamp,4,4,2,6.5,6.6,44005.5,49820.0,5,7.0,4.6739346350241294e-05,0.0008144459441404
Tracy Middendorf,2,2,1,6.4,6.4,38191.0,38191.0,4,0.0,0.0,0.0008114706074948
Keri Lynn Pratt,4,4,2,6.65,7.6,49043.0,83182.0,3,10.0,2.652376262165216e-06,0.0036524243530181
Sean Michael Afable,4,4,2,7.3,7.5,9960.0,15337.0,1,3.0,4.9657347715458087e-05,0.0005103204051914
Richard Howland,2,2,1,7.0,7.0,8616.0,8616.0,4,0.0,0.0,0.0007397176208637
Sarain Boylan,2,2,1,7.0,7.0,8616.0,8616.0,4,0.0,0.0,0.0007397176208637
Diego Velazquez,2,2,1,6.4,6.4,2311.0,2311.0,2,0.0,0.0,0.0003317084185402
Omar Metwally,2,2,1,6.4,6.4,2311.0,2311.0,2,0.0,0.0,0.0003317084185402
Christopher Nicholas Smith,4,4,2,6.449999999999999,7.1,63034.0,76828.0,4,2.0,0.0003678662058877,0.0004237384133304
Michaela Watkins,2,2,1,7.1,7.1,49240.0,49240.0,3,0.0,0.0,0.0004212219970802
Fred Armisen,4,4,2,7.0,7.1,144453.0,276746.0,7,3.0,4.308548638320163e-06,0.0029725954463367
Samuel West,4,4,2,6.95,7.5,11060.5,21254.0,3,6.0,4.832966039892127e-05,0.0066866780499143
David Thewlis,2,2,1,7.3,7.3,31489.0,31489.0,4,0.0,0.0,0.0014204284395296
Emmanuelle Béart,2,2,1,7.1,7.1,23660.0,23660.0,4,0.0,0.0,0.0003763003346425
Vernee Watson,2,2,1,6.0,6.0,12561.0,12561.0,4,0.0,0.0,0.000974089690159
Kevin Rahm,2,2,1,6.6,6.6,9494.0,9494.0,2,0.0,0.0,0.0019582793483423
Robbie Kay,2,2,1,7.2,7.2,11158.0,11158.0,4,0.0,0.0,0.0026250607718937
Gina McKee,4,4,2,6.9,6.9,11923.0,20275.0,4,2.0,3.139875684620703e-05,0.006648494673196
Amy Locane,2,2,1,6.8,6.8,5673.0,5673.0,4,0.0,0.0,0.0006724452563579
Laurel Holloman,4,4,2,6.65,6.8,4593.0,5673.0,5,2.0,8.80903739055707e-06,0.0007383056775502
Marina Sirtis,2,2,1,4.0,4.0,802.0,802.0,2,0.0,0.0,0.0015266194463456
Karen Pittman,2,2,1,7.4,7.4,99430.0,99430.0,2,0.0,0.0,0.0005405468499048
Mary Catherine Garrison,2,2,1,7.4,7.4,99430.0,99430.0,2,0.0,0.0,0.0005405468499048
Alexa Havins,2,2,1,6.4,6.4,5049.0,5049.0,2,0.0,0.0,3.4624257016315354e-05
Tony Devon,4,4,2,6.4,6.4,4231.0,5049.0,3,6.0,0.0002330846749617,0.0007475506952709
Alexia Fast,2,2,1,6.8,6.8,25055.0,25055.0,4,0.0,0.0,0.0001026166375523
Kesun Loder,2,2,1,6.8,6.8,25055.0,25055.0,4,0.0,0.0,0.0001026166375523
Larry Drake,2,2,1,6.0,6.0,26849.0,26849.0,3,0.0,0.0,0.0002801931177691
Chris Owen,2,2,1,6.6,6.6,9003.0,9003.0,4,0.0,0.0,0.0019045839736888
Julie LeBreton,2,2,1,7.7,7.7,4412.0,4412.0,3,0.0,0.0,0.0001070698504458
Roy Dupuis,2,2,1,7.7,7.7,4412.0,4412.0,3,0.0,0.0,0.0001070698504458
Rachel Ann Mullins,2,2,1,4.6,4.6,1965.0,1965.0,4,0.0,0.0,0.0001418741408022
Darren Boyd,2,2,1,6.9,6.9,23023.0,23023.0,3,0.0,0.0,0.0005171850015036
Jean-Claude Lecas,2,2,1,6.8,6.8,35065.0,35065.0,4,0.0,0.0,0.0007701604175842
Kacey Clarke,2,2,1,5.4,5.4,3740.0,3740.0,2,0.0,0.0,0.0006098659887252
Mark Wingett,4,4,2,5.800000000000001,6.2,12491.5,21243.0,4,0.0,3.972966422225541e-06,0.0010566424597405
Anna Katarina,2,2,1,6.5,6.5,4792.0,4792.0,3,0.0,0.0,0.0018683268418279
Craig Sheffer,2,2,1,4.2,4.2,662.0,662.0,1,0.0,0.0,0.0002914764365462
Helena Mattsson,2,2,1,4.2,4.2,662.0,662.0,1,0.0,0.0,0.0002914764365462
Scott Takeda,4,4,2,5.300000000000001,6.4,20483.5,40305.0,3,6.0,4.6739346350241294e-05,0.0065347061190913
Jessica Tandy,4,4,2,7.45,7.5,36819.0,72324.0,3,44.0,0.0002838328401376,0.0093538607629337
Patti LuPone,4,4,2,7.050000000000001,7.4,36781.0,72324.0,3,10.0,1.3170757273915502e-05,0.0101171385418544
Anita Mui,4,4,2,7.15,7.6,32181.5,34520.0,2,1.0,4.6739346350241294e-05,8.560192601154362e-05
Françoise Yip,2,2,1,6.7,6.7,29843.0,29843.0,2,0.0,0.0,3.815041739513267e-06
Garvin Cross,2,2,1,6.7,6.7,29843.0,29843.0,2,0.0,0.0,3.815041739513267e-06
Reda Kateb,2,2,1,7.3,7.3,4035.0,4035.0,3,0.0,0.0,0.0026981119231256
Ángela Molina,2,2,1,7.3,7.3,4035.0,4035.0,3,0.0,0.0,0.0026981119231256
Todd Louiso,2,2,1,7.6,7.6,191998.0,191998.0,2,0.0,0.0,0.0075837999987531
Stanislav Ianevski,2,2,1,5.4,5.4,69989.0,69989.0,1,0.0,0.0,0.0013481492327216
Ellie Kendrick,2,2,1,7.3,7.3,112138.0,112138.0,1,0.0,0.0,0.0016086442548999
Nastassja Kinski,2,2,1,6.0,6.0,6595.0,6595.0,3,0.0,0.0,0.000668753963646
Molly Parker,2,2,1,6.0,6.0,3709.0,3709.0,4,0.0,0.0,4.2322961588627645e-05
Richard Bull,4,4,2,5.35,7.6,20922.0,36381.0,4,35.0,7.085659600016642e-06,0.0021968682981651
Eric Johnson,3,4,2,6.75,6.9,698.5,833.0,3,1.0,5.46850352297823e-07,1.4364253133000282e-05
Roschdy Zem,2,2,1,6.9,6.9,1439.0,1439.0,5,0.0,0.0,4.613257050732433e-06
Natalie Mendoza,2,2,1,6.3,6.3,18109.0,18109.0,4,0.0,0.0,0.0006349943205339
Nathin Butler,2,2,1,5.6,5.6,385.0,385.0,4,0.0,0.0,8.207508714340185e-05
Razaaq Adoti,2,2,1,5.6,5.6,385.0,385.0,4,0.0,0.0,8.207508714340185e-05
Danielle Darrieux,2,2,1,8.0,8.0,70194.0,70194.0,4,0.0,0.0,0.000341630558231
Charles Baker,2,2,1,7.0,7.0,9866.0,9866.0,2,0.0,0.0,0.0032031019812112
Ayla Kell,2,2,1,3.5,3.5,4682.0,4682.0,5,0.0,0.0,0.0005855823432816
George Coe,2,2,1,3.5,3.5,4682.0,4682.0,5,0.0,0.0,0.0005855823432816
Jill St. John,2,2,1,6.7,6.7,74249.0,74249.0,3,0.0,0.0,0.0002261317596708
Cynthia Rhodes,2,2,1,6.1,6.1,35172.0,35172.0,3,0.0,0.0,5.077795451359421e-05
Lee Ving,2,2,1,6.1,6.1,35172.0,35172.0,3,0.0,0.0,5.077795451359421e-05
Geneviève Lemon,2,2,1,7.6,7.6,63931.0,63931.0,3,0.0,0.0,0.0009072353852498
Ian Mune,2,2,1,7.6,7.6,63931.0,63931.0,3,0.0,0.0,0.0009072353852498
Angus Sampson,2,2,1,4.9,4.9,25870.0,25870.0,3,0.0,0.0,0.0001826637518734
Emma Caulfield,6,6,3,6.866666666666667,8.2,42598.0,101902.0,8,12.0,2.374730788621372e-05,0.002988620328388
Clifton James,4,4,2,7.199999999999999,7.6,49079.5,74957.0,5,23.0,8.715876291651408e-06,0.0043125349510803
Cody Linley,2,2,1,7.0,7.0,16651.0,16651.0,3,0.0,0.0,0.0012553289844702
Paulina Gerzon,2,2,1,7.2,7.2,127760.0,127760.0,3,0.0,0.0,0.0021334817428631
Sakina Jaffrey,2,2,1,7.2,7.2,127760.0,127760.0,3,0.0,0.0,0.0021334817428631
Kwesi Ameyaw,2,2,1,7.4,7.4,100571.0,100571.0,3,0.0,0.0,0.0042338464842409
Michael J. Burg,2,2,1,7.4,7.4,100571.0,100571.0,3,0.0,0.0,0.0042338464842409
Hervé Villechaize,2,2,1,6.8,6.8,73950.0,73950.0,3,0.0,0.0,0.002326875195795
Craig Conway,2,2,1,7.2,7.2,154938.0,154938.0,3,0.0,0.0,3.177956087057089e-05
MyAnna Buring,6,6,3,6.233333333333333,7.2,65994.66666666667,154938.0,7,6.0,5.237575471658202e-05,0.0007123976771651
Shauna Macdonald,2,2,1,7.2,7.2,154938.0,154938.0,3,0.0,0.0,3.177956087057089e-05
Bob Costas,2,2,1,7.5,7.5,1723.0,1723.0,2,0.0,0.0,0.0048967252280598
Allison Miller,2,2,1,4.0,4.0,13913.0,13913.0,2,0.0,0.0,0.0004594451256835
Vanessa Ray,4,4,2,5.7,7.4,28947.5,43982.0,5,2.0,4.748883310987887e-06,0.0006444829414818
Mary Tyler Moore,2,2,1,6.8,6.8,15088.0,15088.0,1,0.0,0.0,0.0008403071910812
Ken Foree,2,2,1,6.9,6.9,76267.0,76267.0,2,0.0,0.0,0.0007530408764265
Rick Fox,2,2,1,7.3,7.3,56605.0,56605.0,3,0.0,0.0,0.0002718433198408
Erin Daniels,2,2,1,6.0,6.0,60709.0,60709.0,1,0.0,0.0,0.0004402528632099
Matthew McGrory,2,2,1,6.0,6.0,60709.0,60709.0,1,0.0,0.0,0.0004402528632099
Fred Melamed,2,2,1,7.0,7.0,102125.0,102125.0,2,0.0,0.0,0.0003894358150475
Peter Breitmayer,2,2,1,7.0,7.0,102125.0,102125.0,2,0.0,0.0,0.0003894358150475
Darryl Stephens,2,2,1,6.9,6.9,11191.0,11191.0,2,0.0,0.0,0.0026841992430798
Teddy Sears,2,2,1,7.6,7.6,83182.0,83182.0,2,0.0,0.0,0.0028826294496161
Barbara Hershey,9,10,5,6.859999999999999,7.6,78000.0,202800.0,7,25.0,0.0001427852457571,0.0044751783063063
Irvin Kershner,2,2,1,7.6,7.6,39680.0,39680.0,1,0.0,0.0,0.0003470550931979
George Wendt,2,2,1,6.4,6.4,7736.0,7736.0,3,0.0,0.0,0.0004872730701147
Jonathan Brandis,2,2,1,6.4,6.4,7736.0,7736.0,3,0.0,0.0,0.0004872730701147
Anupam Kher,12,12,6,6.516666666666668,8.4,36200.333333333336,89806.0,7,9.0,0.0012845227134298,0.0016980773263484
Deborah Mailman,4,4,2,6.9,7.5,12437.0,23486.0,6,7.0,4.6739346350241294e-05,6.256298931687944e-07
Roy Billing,2,2,1,7.5,7.5,23486.0,23486.0,4,0.0,0.0,6.233481703724786e-07
Lil' Wayne,2,2,1,2.0,2.0,13815.0,13815.0,2,0.0,0.0,0.0010950058109415
Alastair Duncan,2,2,1,6.2,6.2,8391.0,8391.0,5,0.0,0.0,0.0002530764692556
Michael J. Pollard,2,2,1,6.2,6.2,8391.0,8391.0,5,0.0,0.0,0.0002530764692556
Miriama Smith,2,2,1,6.5,6.5,3203.0,3203.0,3,0.0,0.0,0.0041271237910273
Nathaniel Lees,2,2,1,6.5,6.5,3203.0,3203.0,3,0.0,0.0,0.0041271237910273
Randy Couture,2,2,1,6.8,6.8,18561.0,18561.0,2,0.0,0.0,0.0010855105800241
Katie Aselton,6,6,3,5.866666666666667,6.6,13521.666666666666,29967.0,5,7.0,4.930263018482872e-05,0.0010451884824963
Cheryl Ladd,4,4,2,5.5,6.3,752.5,781.0,5,15.0,9.34786927004826e-05,0.0016647180111549
Ashley Gerasimovich,2,2,1,7.5,7.5,95529.0,95529.0,2,0.0,0.0,0.0005498047636163
Samantha Barks,2,2,1,5.8,5.8,844.0,844.0,2,0.0,0.0,0.0002434827434875
Jennifer Butler,2,2,1,6.5,6.5,1119.0,1119.0,2,0.0,0.0,0.0012924253246722
Rick Rossovich,2,2,1,4.8,4.8,3114.0,3114.0,3,0.0,0.0,0.0041557042101426
Jack O'Halloran,2,2,1,6.3,6.3,2215.0,2215.0,4,0.0,0.0,7.964910920198396e-05
Terence Hill,2,2,1,6.3,6.3,2215.0,2215.0,4,0.0,0.0,7.964910920198396e-05
Valérie Lemercier,2,2,1,7.0,7.0,24438.0,24438.0,3,0.0,0.0,1.190969572162387e-06
Derek Wayne Johnson,2,2,1,5.3,5.3,7412.0,7412.0,1,0.0,0.0,0.0001064262414916
Susie Abromeit,2,2,1,5.3,5.3,7412.0,7412.0,1,0.0,0.0,0.0001064262414916
Richard Graham,2,2,1,6.2,6.2,21243.0,21243.0,3,0.0,0.0,0.000490051668963
Casey Affleck,1,1,1,6.2,6.2,15104.0,15104.0,3,0.0,0.0,0.0046713065749478
Eleanor Bron,2,2,1,6.7,6.7,1966.0,1966.0,2,0.0,0.0,0.0011607230872551
Bob Marley,2,2,1,7.9,7.9,197845.0,197845.0,3,0.0,0.0,0.0010123457832673
David Della Rocco,2,2,1,7.9,7.9,197845.0,197845.0,3,0.0,0.0,0.0010123457832673
Stephen Au,2,2,1,5.3,5.3,383.0,383.0,2,0.0,0.0,3.815693490430579e-06
Sydney Penny,2,2,1,7.3,7.3,39451.0,39451.0,1,0.0,0.0,0.0022613830379257
Ben Browder,2,2,1,7.4,7.4,15862.0,15862.0,5,0.0,0.0,0.0003024300742809
Olesya Rulin,2,4,2,5.0,5.2,49520.0,59254.0,6,1.0,0.0,0.0009401758554089
Gordon Pinsent,4,4,2,7.4,7.6,2504.5,4976.0,4,12.0,4.6739346350241294e-05,0.0002025101929266
John Ralston,2,2,1,7.2,7.2,33.0,33.0,2,0.0,0.0,9.038526340510077e-06
Justin Edward Seale,2,2,1,7.2,7.2,33.0,33.0,2,0.0,0.0,9.038526340510077e-06
Rex Baker,2,2,1,5.8,5.8,5255.0,5255.0,3,0.0,0.0,0.000316831696602
Travis Aaron Wade,2,2,1,5.8,5.8,5255.0,5255.0,3,0.0,0.0,0.000316831696602
Jason Cerbone,2,2,1,6.4,6.4,10771.0,10771.0,2,0.0,0.0,5.143418863224114e-05
Mark De Alessandro,2,2,1,6.4,6.4,10771.0,10771.0,2,0.0,0.0,5.143418863224114e-05
Gil Bellows,2,2,1,5.6,5.6,58366.0,58366.0,3,0.0,0.0,0.0029365931526037
Ahmad Massad,2,2,1,8.2,8.2,80429.0,80429.0,3,0.0,0.0,0.0001296325651025
Mélissa Désormeaux-Poulin,2,2,1,8.2,8.2,80429.0,80429.0,3,0.0,0.0,0.0001296325651025
André Ramiro,2,2,1,8.1,8.1,81644.0,81644.0,4,0.0,0.0,4.59776135761072e-06
Fernanda Machado,2,2,1,8.1,8.1,81644.0,81644.0,4,0.0,0.0,4.59776135761072e-06
Annabelle Wallis,4,4,2,5.25,5.4,40978.0,81699.0,3,9.0,9.34786927004826e-05,0.0013199764541197
Gabriel Bateman,4,4,2,6.15,6.9,47611.0,81699.0,2,2.0,1.038734579577352e-05,0.0023456701552577
Jessica Mauboy,2,2,1,6.3,6.3,1388.0,1388.0,3,0.0,0.0,2.788277268683717e-08
Magda Szubanski,2,2,1,6.3,6.3,1388.0,1388.0,3,0.0,0.0,2.788277268683717e-08
Danielle von Zerneck,2,2,1,6.8,6.8,21409.0,21409.0,3,0.0,0.0,0.0001719593442773
Rosanna DeSoto,2,2,1,6.8,6.8,21409.0,21409.0,3,0.0,0.0,0.0001719593442773
Len Cariou,2,2,1,7.2,7.2,3157.0,3157.0,2,0.0,0.0,3.47942585384419e-06
Rita Moreno,6,6,3,7.7,8.3,75032.0,150020.0,6,29.0,6.003995126890908e-05,7.79843757985276e-05
Sandy Dennis,2,2,1,7.2,7.2,3157.0,3157.0,2,0.0,0.0,3.479425853844191e-06
Jake Cherry,2,2,1,5.9,5.9,19715.0,19715.0,3,0.0,0.0,4.078351790929734e-05
Marin Hinkle,2,2,1,5.9,5.9,19715.0,19715.0,3,0.0,0.0,4.078351790929734e-05
David Wayne,4,4,2,7.25,7.3,17432.0,25857.0,5,3.0,0.000262768605181,0.0003410257429568
Eric Christmas,2,2,1,7.2,7.2,25857.0,25857.0,2,0.0,0.0,1.5212147058380048e-05
Paula Kelly,2,2,1,7.2,7.2,25857.0,25857.0,2,0.0,0.0,1.5212147058380048e-05
Emily Podleski,2,2,1,6.6,6.6,564.0,564.0,2,0.0,0.0,7.472299930048566e-06
Sara-Marie Maltha,2,2,1,7.3,7.3,2601.0,2601.0,1,0.0,0.0,0.0007458672727815
Stellan Skarsgård,2,2,1,7.3,7.3,2601.0,2601.0,1,0.0,0.0,0.0007458672727815
Mark Bazeley,2,2,1,7.6,7.6,32307.0,32307.0,3,0.0,0.0,0.0010479784893745
Maurice Roëves,2,2,1,7.6,7.6,32307.0,32307.0,3,0.0,0.0,0.0010479784893745
Beverly Randolph,2,4,2,7.3,7.3,39856.5,39857.0,3,0.0,0.0,4.4498019078442585e-06
Clu Gulager,6,8,4,6.475,7.3,31130.5,43485.0,7,2.0,1.9012096763240755e-05,2.971104547145352e-05
Linnea Quigley,4,6,3,6.366666666666667,7.3,27206.0,39857.0,4,4.0,1.3356824057504856e-05,2.239188537799556e-05
Olivia Newton-John,2,2,1,7.2,7.2,170027.0,170027.0,2,0.0,0.0,0.0008337582521508
Katharine Ross,4,4,2,6.9,8.1,76447.5,152089.0,6,37.0,0.000262768605181,5.51024845606172e-05
Kenneth Mars,2,2,1,8.1,8.1,152089.0,152089.0,4,0.0,0.0,2.456602833014811e-06
Ted Cassidy,2,2,1,8.1,8.1,152089.0,152089.0,4,0.0,0.0,2.456602833014811e-06
George Chakiris,2,2,1,7.6,7.6,71919.0,71919.0,5,0.0,0.0,8.45216866221402e-06
Rodney Dangerfield,2,2,1,7.4,7.4,81599.0,81599.0,2,0.0,0.0,0.0047587612927069
Erik Estrada,2,2,1,6.4,6.4,89128.0,89128.0,2,0.0,0.0,0.0024496068456058
Ajay Naidu,4,4,2,7.6,7.9,127854.0,251349.0,4,8.0,2.3472013793512324e-05,0.0015362385707213
John D'Leo,2,2,1,7.9,7.9,251349.0,251349.0,2,0.0,0.0,0.0014107327181175
Jennifer Jones,2,2,1,6.9,6.9,6304.0,6304.0,3,0.0,0.0,0.0001005851248142
Lillian Gish,4,4,2,7.45,8.0,8511.0,10718.0,5,30.0,4.6739346350241294e-05,0.0001009532396994
Tom Atkins,4,4,2,5.9,7.2,59803.0,91017.0,4,1.0,1.3675960004330823e-05,0.0002981954301699
Ossie Davis,6,6,3,6.266666666666667,7.2,14641.333333333334,38893.0,5,16.0,5.2668952809246125e-05,0.0022827087462815
Rachel Blakely,2,2,1,6.2,6.2,19774.0,19774.0,3,0.0,0.0,3.815041739513267e-06
Richard Norton,2,2,1,6.2,6.2,19774.0,19774.0,3,0.0,0.0,3.815041739513267e-06
John Lynch,2,2,1,6.8,6.8,52805.0,52805.0,4,0.0,0.0,0.0009341664271937
David Alan Grier,4,4,2,6.1,6.1,2966.5,4582.0,3,20.0,2.587648265964753e-05,0.0010986029928959
Abby Mukiibi Nkaaga,2,2,1,7.7,7.7,145580.0,145580.0,4,0.0,0.0,0.0017669442057459
Tamara Glynn,2,2,1,5.2,5.2,22929.0,22929.0,2,0.0,0.0,0.0002328807449101
Brandon Smith,2,2,1,6.8,6.8,45396.0,45396.0,3,0.0,0.0,0.0034039938906231
Rick Dial,2,2,1,6.8,6.8,45396.0,45396.0,3,0.0,0.0,0.0034039938906231
Daryl Hannah,1,1,1,6.5,6.5,172.0,172.0,3,0.0,0.0,0.0007140220625061
Amy Madigan,4,4,2,6.55,7.0,11755.0,23023.0,3,17.0,4.4481901040955576e-05,0.0017091115860591
Luis E. Carazo,2,2,1,5.5,5.5,17169.0,17169.0,2,0.0,0.0,0.0044417413820112
Dominik García-Lorido,2,2,1,7.4,7.4,27301.0,27301.0,2,0.0,0.0,0.0003216184192758
Wale Ojo,2,2,1,7.3,7.3,64794.0,64794.0,3,0.0,0.0,0.0015934051825152
Annette Badland,4,4,2,7.05,7.1,7986.5,13892.0,5,1.0,1.3848199298982251e-06,0.0065382595052993
Lawrence Gilliard Jr.,4,4,2,5.6,5.9,5957.0,11439.0,5,8.0,0.000262768605181,0.0019089236621646
Jason Dohring,2,2,1,8.4,8.4,55524.0,55524.0,3,,0.0,0.0004535121732248
John Cameron Mitchell,2,2,1,7.8,7.8,26300.0,26300.0,4,0.0,0.0,0.0001384747463939
Miriam Shor,2,2,1,7.8,7.8,26300.0,26300.0,4,0.0,0.0,0.0001384747463939
Ryan Bollman,2,2,1,6.7,6.7,4195.0,4195.0,2,0.0,0.0,0.0002261724452197
Todd Susman,2,2,1,6.7,6.7,4195.0,4195.0,2,0.0,0.0,0.0002261724452197
Lynne Thigpen,2,2,1,5.8,5.8,9589.0,9589.0,4,0.0,0.0,0.000216758177801
Polly Noonan,2,2,1,5.8,5.8,9589.0,9589.0,4,0.0,0.0,0.000216758177801
Frederick Weller,2,2,1,6.4,6.4,3413.0,3413.0,2,0.0,0.0,0.0007435330975234
L.Q. Jones,4,4,2,7.65,8.0,34771.0,63192.0,6,1.0,3.668365620068205e-06,0.0007381406116418
Warren Oates,4,4,2,7.4,8.0,34243.0,63192.0,4,4.0,4.860451662586898e-06,0.001094169893333
William Holden,6,6,3,8.1,8.2,105376.33333333333,149444.0,6,19.0,5.298905778651631e-05,0.0061958964965741
Bryan Dick,2,2,1,6.7,6.7,6906.0,6906.0,1,0.0,0.0,0.0004238219037483
Paul Popplewell,2,2,1,6.7,6.7,6906.0,6906.0,1,0.0,0.0,0.0004238219037483
Marc Singer,2,2,1,3.8,3.8,2281.0,2281.0,4,0.0,0.0,0.0001466257862886
Michael Berryman,10,10,5,5.38,8.7,141131.6,680041.0,7,37.0,7.549601832534513e-05,0.0006816783052536
Kendrick Cross,2,2,1,5.7,5.7,1245.0,1245.0,3,0.0,0.0,0.001143710784942
Sammy Nagi Njuguna,2,2,1,5.7,5.7,1245.0,1245.0,3,0.0,0.0,0.001143710784942
Mélanie Doutey,2,2,1,6.6,6.6,2591.0,2591.0,1,0.0,0.0,5.643567551884408e-06
Nathalie Baye,2,2,1,6.6,6.6,2591.0,2591.0,1,0.0,0.0,5.643567551884408e-06
Cara Seymour,4,4,2,7.0,7.3,41513.5,75633.0,3,5.0,4.6739346350241294e-05,0.0016622597123182
Ji-hyun Jun,2,2,1,6.1,6.1,3024.0,3024.0,2,0.0,0.0,0.0003324990186926
Diane Ladd,2,2,1,6.2,6.2,2330.0,2330.0,2,0.0,0.0,0.0007764806058717
Ritchie Montgomery,2,2,1,6.2,6.2,2330.0,2330.0,2,0.0,0.0,0.0007764806058717
Peter McNamara,4,4,2,6.4,6.6,4322.5,6705.0,3,4.0,9.713188427807787e-06,0.0017126404660657
Catherine Bell,2,2,1,5.8,5.8,2989.0,2989.0,3,0.0,0.0,0.0006010104227787
Robert Wahlberg,2,2,1,5.9,5.9,2050.0,2050.0,3,0.0,0.0,0.001220434221473
John Bell,2,2,1,7.2,7.2,1696.0,1696.0,2,0.0,0.0,0.001859698759334
Sean Cook,2,2,1,5.4,5.4,10196.0,10196.0,2,0.0,0.0,0.0014042049983359
Blake Ritson,2,2,1,8.2,8.2,10388.0,10388.0,3,,0.0,9.417587238722092e-05
Debbie Harry,4,4,2,7.05,7.3,46439.5,60522.0,7,19.0,4.6739346350241294e-05,0.0004814447644143
Leslie Carlson,2,2,1,7.3,7.3,60522.0,60522.0,4,0.0,0.0,2.1482067955978835e-05
Reiner Schwarz,2,2,1,7.3,7.3,60522.0,60522.0,4,0.0,0.0,2.1482067955978835e-05
Li Jun Li,2,2,1,5.8,5.8,6797.0,6797.0,2,0.0,0.0,0.0041271237910273
Shawn Parsons,2,2,1,5.8,5.8,6797.0,6797.0,2,0.0,0.0,0.0041271237910273
Michel Simon,2,2,1,7.9,7.9,10119.0,10119.0,2,0.0,0.0,6.82028310475471e-05
Paul Scofield,4,4,2,7.9,7.9,16916.0,23713.0,5,2.0,7.88020918763006e-06,0.000134000072859
Trieu Tran,2,2,1,5.4,5.4,748.0,748.0,2,0.0,0.0,0.0005153607370555
Johnny Nguyen,2,2,1,7.1,7.1,30210.0,30210.0,4,0.0,0.0,9.42855972592376e-06
Nathan Jones,2,2,1,7.1,7.1,30210.0,30210.0,4,0.0,0.0,9.42855972592376e-06
Parminder Nagra,2,2,1,6.7,6.7,89806.0,89806.0,4,0.0,0.0,0.0005115408277928
Edie Falco,8,8,4,6.25,6.9,4627.5,13485.0,4,13.0,4.204602239493881e-05,0.0024005614955455
Eva Marcille,2,2,1,2.1,2.1,8707.0,8707.0,2,0.0,0.0,3.541294357162595e-06
Wayne Brady,2,2,1,2.1,2.1,8707.0,8707.0,2,0.0,0.0,3.541294357162595e-06
Wesley Jonathan,6,6,3,3.1666666666666665,4.0,3183.6666666666665,8707.0,6,3.0,9.34786927004826e-05,7.940205524185983e-05
Nicholas Bell,2,2,1,7.7,7.7,43013.0,43013.0,4,0.0,0.0,0.0010534108788256
Tony Danza,2,2,1,6.6,6.6,190494.0,190494.0,3,0.0,0.0,0.0080358731393691
John Hillerman,2,2,1,7.6,7.6,36381.0,36381.0,2,0.0,0.0,0.0015234849240628
Avery Schreiber,2,2,1,3.4,3.4,1955.0,1955.0,2,0.0,0.0,1.3587263501715504e-05
Stephen Macht,2,2,1,3.4,3.4,1955.0,1955.0,2,0.0,0.0,1.3587263501715504e-05
Claudia Ferri,2,2,1,6.7,6.7,5548.0,5548.0,2,0.0,0.0,0.0009601929979096
Luke Kirby,2,2,1,6.7,6.7,5548.0,5548.0,2,0.0,0.0,0.0009601929979096
Franky G,4,4,2,6.8,7.0,9642.5,18792.0,5,1.0,4.6739346350241294e-05,0.0005717379165353
Danny Aiello,6,6,3,7.300000000000001,7.9,21322.0,59524.0,5,25.0,5.260702907822682e-05,0.0028756473311636
Jo Prestia,2,2,1,7.4,7.4,87244.0,87244.0,4,0.0,0.0,1.2271394047186277e-06
Madhavan,2,2,1,8.4,8.4,70233.0,70233.0,4,0.0,0.0,0.0002334905202724
David Dastmalchian,2,2,1,6.2,6.2,605.0,605.0,1,0.0,0.0,0.0011826473843628
Cree Kelly,2,2,1,5.3,5.3,3788.0,3788.0,4,0.0,0.0,0.0001456518250923
Mike Eshaq,2,2,1,5.3,5.3,3788.0,3788.0,4,0.0,0.0,0.0001456518250923
Ron Silver,2,2,1,5.0,5.0,15315.0,15315.0,2,0.0,0.0,0.0009879941203427
